Wed Oct 28 02:19:41 2020 Epoch 0, lr: 0.0001000, val loss: 149.25757, acc: 45.81000
Mon Jul 31 12:43:35 2023 Epoch 0, lr: 0.0001000, val loss: 76.75878, acc: 79.16000
Mon Jul 31 12:43:40 2023 Epoch 0, lr: 0.0001000, val loss: 76.54950, acc: 79.26000
Mon Jul 31 12:43:45 2023 Epoch 0, lr: 0.0001000, val loss: 76.50385, acc: 79.28000
Mon Jul 31 12:43:50 2023 Epoch 0, lr: 0.0001000, val loss: 77.13481, acc: 79.07000
Mon Jul 31 12:43:55 2023 Epoch 0, lr: 0.0001000, val loss: 76.29113, acc: 79.26000
Mon Jul 31 12:44:00 2023 Epoch 0, lr: 0.0001000, val loss: 76.34620, acc: 79.39000
Mon Jul 31 12:44:05 2023 Epoch 0, lr: 0.0001000, val loss: 75.87586, acc: 79.47000
Mon Jul 31 12:44:10 2023 Epoch 0, lr: 0.0001000, val loss: 76.42465, acc: 79.52000
Mon Jul 31 12:44:15 2023 Epoch 0, lr: 0.0001000, val loss: 76.63073, acc: 79.13000
Mon Jul 31 12:44:20 2023 Epoch 0, lr: 0.0001000, val loss: 77.98355, acc: 79.31000
Mon Jul 31 12:44:25 2023 Epoch 0, lr: 0.0001000, val loss: 76.57165, acc: 79.10000
Mon Jul 31 12:44:30 2023 Epoch 0, lr: 0.0001000, val loss: 76.48522, acc: 79.35000
Mon Jul 31 12:44:35 2023 Epoch 0, lr: 0.0001000, val loss: 74.47979, acc: 79.90000
Mon Jul 31 12:44:40 2023 Epoch 0, lr: 0.0001000, val loss: 76.64065, acc: 79.22000
Mon Jul 31 12:44:45 2023 Epoch 0, lr: 0.0001000, val loss: 76.57513, acc: 79.14000
Mon Jul 31 12:44:51 2023 Epoch 0, lr: 0.0001000, val loss: 78.35999, acc: 78.85000
Mon Jul 31 12:44:56 2023 Epoch 0, lr: 0.0001000, val loss: 76.46899, acc: 79.26000
Mon Jul 31 12:45:01 2023 Epoch 0, lr: 0.0001000, val loss: 76.34830, acc: 79.35000
Mon Jul 31 12:45:06 2023 Epoch 0, lr: 0.0001000, val loss: 76.61504, acc: 79.28000
Mon Jul 31 12:45:11 2023 Epoch 0, lr: 0.0001000, val loss: 77.02673, acc: 79.16000
Mon Jul 31 12:45:17 2023 Epoch 0, lr: 0.0001000, val loss: 76.49803, acc: 79.24000
Mon Jul 31 12:45:22 2023 Epoch 0, lr: 0.0001000, val loss: 81.24986, acc: 78.15000
Mon Jul 31 12:45:28 2023 Epoch 0, lr: 0.0001000, val loss: 76.50938, acc: 79.20000
Mon Jul 31 12:45:33 2023 Epoch 0, lr: 0.0001000, val loss: 76.54466, acc: 79.20000
Mon Jul 31 12:45:39 2023 Epoch 0, lr: 0.0001000, val loss: 77.63962, acc: 79.17000
Mon Jul 31 12:45:45 2023 Epoch 0, lr: 0.0001000, val loss: 77.02307, acc: 79.27000
Mon Jul 31 12:45:51 2023 Epoch 0, lr: 0.0001000, val loss: 76.58684, acc: 79.25000
Mon Jul 31 12:45:56 2023 Epoch 0, lr: 0.0001000, val loss: 78.91772, acc: 78.77000
Mon Jul 31 12:46:02 2023 Epoch 0, lr: 0.0001000, val loss: 76.64008, acc: 79.29000
Mon Jul 31 12:46:08 2023 Epoch 0, lr: 0.0001000, val loss: 77.05548, acc: 79.21000
Mon Jul 31 12:46:14 2023 Epoch 0, lr: 0.0001000, val loss: 76.20188, acc: 79.04000
Mon Jul 31 12:46:20 2023 Epoch 0, lr: 0.0001000, val loss: 76.66412, acc: 79.26000
Mon Jul 31 13:44:42 2023 Epoch 0, lr: 0.0001000, val loss: 74.47979, acc: 79.90000
Mon Jul 31 13:44:46 2023 Epoch 0, lr: 0.0001000, val loss: 74.44291, acc: 79.98000
Mon Jul 31 13:44:51 2023 Epoch 0, lr: 0.0001000, val loss: 74.15609, acc: 79.89000
Mon Jul 31 13:44:57 2023 Epoch 0, lr: 0.0001000, val loss: 74.05706, acc: 79.91000
Mon Jul 31 13:45:03 2023 Epoch 0, lr: 0.0001000, val loss: 73.77226, acc: 80.02000
Mon Jul 31 13:45:08 2023 Epoch 0, lr: 0.0001000, val loss: 73.82243, acc: 80.37000
Mon Jul 31 13:45:14 2023 Epoch 0, lr: 0.0001000, val loss: 73.92270, acc: 80.00000
Mon Jul 31 13:45:21 2023 Epoch 0, lr: 0.0001000, val loss: 74.05007, acc: 79.82000
Mon Jul 31 13:45:27 2023 Epoch 0, lr: 0.0001000, val loss: 73.90638, acc: 79.96000
Mon Jul 31 13:45:33 2023 Epoch 0, lr: 0.0001000, val loss: 74.76818, acc: 79.66000
Mon Jul 31 13:45:40 2023 Epoch 0, lr: 0.0001000, val loss: 76.10920, acc: 79.50000
Mon Jul 31 13:45:47 2023 Epoch 0, lr: 0.0001000, val loss: 76.32786, acc: 79.41000
Mon Jul 31 13:45:55 2023 Epoch 0, lr: 0.0001000, val loss: 76.67739, acc: 79.37000
Mon Jul 31 13:46:02 2023 Epoch 0, lr: 0.0001000, val loss: 77.12808, acc: 79.29000
Mon Jul 31 13:46:10 2023 Epoch 0, lr: 0.0001000, val loss: 77.85367, acc: 79.30000
Mon Jul 31 13:46:19 2023 Epoch 0, lr: 0.0001000, val loss: 77.55959, acc: 79.15000
Mon Jul 31 13:46:28 2023 Epoch 0, lr: 0.0001000, val loss: 77.27332, acc: 79.35000
Mon Jul 31 13:46:36 2023 Epoch 0, lr: 0.0001000, val loss: 77.19818, acc: 79.29000
Mon Jul 31 13:46:46 2023 Epoch 0, lr: 0.0001000, val loss: 77.55147, acc: 79.07000
Mon Jul 31 13:46:57 2023 Epoch 0, lr: 0.0001000, val loss: 77.62211, acc: 79.20000
Mon Jul 31 13:47:10 2023 Epoch 0, lr: 0.0001000, val loss: 78.44805, acc: 78.95000
Mon Jul 31 13:47:20 2023 Epoch 0, lr: 0.0001000, val loss: 78.90341, acc: 78.84000
Mon Jul 31 13:47:32 2023 Epoch 0, lr: 0.0001000, val loss: 79.62766, acc: 78.66000
Mon Jul 31 13:47:45 2023 Epoch 0, lr: 0.0001000, val loss: 79.52387, acc: 78.45000
Mon Jul 31 13:47:58 2023 Epoch 0, lr: 0.0001000, val loss: 79.01853, acc: 78.67000
Mon Jul 31 13:48:12 2023 Epoch 0, lr: 0.0001000, val loss: 80.86410, acc: 78.08000
Mon Jul 31 13:48:26 2023 Epoch 0, lr: 0.0001000, val loss: 81.06521, acc: 78.16000
Mon Jul 31 13:48:40 2023 Epoch 0, lr: 0.0001000, val loss: 80.95996, acc: 78.16000
Mon Jul 31 13:48:53 2023 Epoch 0, lr: 0.0001000, val loss: 80.82983, acc: 78.20000
Mon Jul 31 13:49:08 2023 Epoch 0, lr: 0.0001000, val loss: 81.27826, acc: 77.91000
Mon Jul 31 13:49:24 2023 Epoch 0, lr: 0.0001000, val loss: 81.91267, acc: 78.01000
Mon Jul 31 13:49:41 2023 Epoch 0, lr: 0.0001000, val loss: 82.49743, acc: 77.63000
Mon Jul 31 13:49:57 2023 Epoch 0, lr: 0.0001000, val loss: 83.47314, acc: 77.18000
Mon Jul 31 13:50:13 2023 Epoch 0, lr: 0.0001000, val loss: 83.84508, acc: 76.93000
Mon Jul 31 13:50:30 2023 Epoch 0, lr: 0.0001000, val loss: 86.37057, acc: 76.49000
Mon Jul 31 13:50:47 2023 Epoch 0, lr: 0.0001000, val loss: 89.86697, acc: 75.70000
Mon Jul 31 13:51:07 2023 Epoch 0, lr: 0.0001000, val loss: 93.42639, acc: 74.79000
Mon Jul 31 13:51:27 2023 Epoch 0, lr: 0.0001000, val loss: 99.06732, acc: 73.09000
Mon Jul 31 17:05:13 2023 Epoch 0, lr: 0.0001000, val loss: 101.31642, acc: 72.28000
Mon Jul 31 17:10:54 2023 Epoch 0, lr: 0.0001000, val loss: 301.27392, acc: 11.40000
Mon Jul 31 17:39:22 2023 Epoch 0, lr: 0.0001000, val loss: nan, acc: 10.00000
Mon Jul 31 17:59:24 2023 Epoch 1, lr: 0.0001000, val loss: nan, acc: 10.00000
Mon Jul 31 18:21:15 2023 Epoch 0, lr: 0.0001000, val loss: nan, acc: 10.00000
Mon Jul 31 18:42:35 2023 Epoch 1, lr: 0.0001000, val loss: nan, acc: 10.00000
Mon Jul 31 19:02:39 2023 Epoch 2, lr: 0.0001000, val loss: nan, acc: 10.00000
Mon Jul 31 19:22:47 2023 Epoch 3, lr: 0.0001000, val loss: nan, acc: 10.00000
Mon Jul 31 19:42:50 2023 Epoch 4, lr: 0.0000999, val loss: nan, acc: 10.00000
Tue Aug  1 15:14:17 2023 Epoch 0, lr: 0.0000100, val loss: 264.36140, acc: 10.00000
Tue Aug  1 15:16:13 2023 Epoch 0, lr: 0.0000100, val loss: 264.36140, acc: 10.00000
Tue Aug  1 15:18:14 2023 Epoch 0, lr: 0.0000100, val loss: 237.76845, acc: 10.00000
Tue Aug  1 15:19:39 2023 Epoch 0, lr: 0.0000100, val loss: 237.76845, acc: 10.00000
Tue Aug  1 15:20:22 2023 Epoch 0, lr: 0.0000100, val loss: 237.76845, acc: 10.00000
Tue Aug  1 15:22:37 2023 Epoch 0, lr: 0.0000100, val loss: 237.76845, acc: 10.00000
Tue Aug  1 15:29:53 2023 Epoch 0, lr: 0.0000100, val loss: 87.45814, acc: 79.90000
Tue Aug  1 15:30:56 2023 Epoch 0, lr: 0.0000100, val loss: 200.25935, acc: 60.75000
Tue Aug  1 15:58:34 2023 Epoch 0, lr: 0.0000100, val loss: 110.23987, acc: 69.40000
Tue Aug  1 16:21:33 2023 Epoch 1, lr: 0.0000100, val loss: 102.56753, acc: 69.96000
Tue Aug  1 16:31:12 2023 Epoch 0, lr: 0.0000100, val loss: 103.43334, acc: 70.07000
Tue Aug  1 16:32:48 2023 Epoch 0, lr: 0.0000100, val loss: 135.69954, acc: 60.82000
Tue Aug  1 16:35:23 2023 Epoch 0, lr: 0.0000100, val loss: 110.49516, acc: 66.87000
Tue Aug  1 17:13:07 2023 Epoch 0, lr: 0.0000100, val loss: 105.83870, acc: 68.38000
Tue Aug  1 17:18:29 2023 Epoch 0, lr: 0.0000100, val loss: 180.23469, acc: 47.38000
Tue Aug  1 12:03:25 2023 Epoch 0, lr: 0.0000100, val loss: 137.57301, acc: 56.21000
Tue Aug  1 12:25:47 2023 Epoch 1, lr: 0.0001000, val loss: 112.09725, acc: 60.54000
Tue Aug  1 12:48:29 2023 Epoch 2, lr: 0.0001000, val loss: 103.79557, acc: 64.00000
Tue Aug  1 13:11:12 2023 Epoch 3, lr: 0.0001000, val loss: 102.09148, acc: 63.97000
Tue Aug  1 13:33:55 2023 Epoch 4, lr: 0.0000999, val loss: 100.07249, acc: 64.86000
Tue Aug  1 13:56:38 2023 Epoch 5, lr: 0.0000998, val loss: 98.55498, acc: 65.94000
Tue Aug  1 14:19:21 2023 Epoch 6, lr: 0.0000996, val loss: 96.57661, acc: 66.32000
Tue Aug  1 14:42:02 2023 Epoch 7, lr: 0.0000994, val loss: 95.88984, acc: 66.55000
Tue Aug  1 15:04:44 2023 Epoch 8, lr: 0.0000991, val loss: 95.15382, acc: 67.12000
Tue Aug  1 15:27:24 2023 Epoch 9, lr: 0.0000988, val loss: 96.73069, acc: 66.55000
Tue Aug  1 15:50:05 2023 Epoch 10, lr: 0.0000984, val loss: 91.90257, acc: 67.90000
Tue Aug  1 16:12:46 2023 Epoch 11, lr: 0.0000980, val loss: 93.37024, acc: 67.19000
Tue Aug  1 16:35:27 2023 Epoch 12, lr: 0.0000976, val loss: 92.99156, acc: 67.74000
Tue Aug  1 16:58:08 2023 Epoch 13, lr: 0.0000970, val loss: 89.30131, acc: 68.79000
Tue Aug  1 17:20:46 2023 Epoch 14, lr: 0.0000965, val loss: 92.75590, acc: 67.58000
Tue Aug  1 17:43:23 2023 Epoch 15, lr: 0.0000959, val loss: 88.03755, acc: 69.01000
Tue Aug  1 18:05:59 2023 Epoch 16, lr: 0.0000952, val loss: 91.64673, acc: 67.84000
Tue Aug  1 18:28:34 2023 Epoch 17, lr: 0.0000946, val loss: 89.52089, acc: 68.85000
Tue Aug  1 18:51:09 2023 Epoch 18, lr: 0.0000938, val loss: 88.38689, acc: 69.45000
Tue Aug  1 19:13:45 2023 Epoch 19, lr: 0.0000930, val loss: 86.06834, acc: 70.14000
Tue Aug  1 19:36:20 2023 Epoch 20, lr: 0.0000922, val loss: 86.31511, acc: 69.83000
Tue Aug  1 19:58:54 2023 Epoch 21, lr: 0.0000914, val loss: 88.44389, acc: 69.30000
Tue Aug  1 20:21:29 2023 Epoch 22, lr: 0.0000905, val loss: 86.85107, acc: 70.12000
Tue Aug  1 20:44:04 2023 Epoch 23, lr: 0.0000895, val loss: 87.17104, acc: 69.84000
Tue Aug  1 21:06:38 2023 Epoch 24, lr: 0.0000885, val loss: 89.21792, acc: 69.58000
Tue Aug  1 21:29:13 2023 Epoch 25, lr: 0.0000875, val loss: 86.54750, acc: 70.15000
Tue Aug  1 21:51:47 2023 Epoch 26, lr: 0.0000864, val loss: 86.79298, acc: 70.53000
Tue Aug  1 22:14:22 2023 Epoch 27, lr: 0.0000854, val loss: 85.15596, acc: 70.62000
Tue Aug  1 22:36:56 2023 Epoch 28, lr: 0.0000842, val loss: 84.63952, acc: 71.09000
Tue Aug  1 22:59:30 2023 Epoch 29, lr: 0.0000831, val loss: 85.15349, acc: 70.69000
Tue Aug  1 23:22:04 2023 Epoch 30, lr: 0.0000819, val loss: 84.18383, acc: 70.55000
Tue Aug  1 23:44:39 2023 Epoch 31, lr: 0.0000806, val loss: 83.74303, acc: 71.37000
Wed Aug  2 00:07:13 2023 Epoch 32, lr: 0.0000794, val loss: 82.73844, acc: 71.57000
Wed Aug  2 00:29:46 2023 Epoch 33, lr: 0.0000781, val loss: 84.18371, acc: 70.95000
Wed Aug  2 00:52:20 2023 Epoch 34, lr: 0.0000768, val loss: 86.42005, acc: 70.81000
Wed Aug  2 01:14:53 2023 Epoch 35, lr: 0.0000755, val loss: 83.18285, acc: 71.49000
Wed Aug  2 01:37:27 2023 Epoch 36, lr: 0.0000741, val loss: 83.17425, acc: 71.69000
Wed Aug  2 02:00:00 2023 Epoch 37, lr: 0.0000727, val loss: 82.91917, acc: 71.45000
Wed Aug  2 02:22:34 2023 Epoch 38, lr: 0.0000713, val loss: 82.72633, acc: 71.39000
Wed Aug  2 02:45:07 2023 Epoch 39, lr: 0.0000699, val loss: 81.31312, acc: 72.27000
Wed Aug  2 03:07:42 2023 Epoch 40, lr: 0.0000684, val loss: 81.82738, acc: 71.79000
Wed Aug  2 03:30:18 2023 Epoch 41, lr: 0.0000669, val loss: 81.04788, acc: 72.26000
Wed Aug  2 03:52:54 2023 Epoch 42, lr: 0.0000655, val loss: 83.30522, acc: 71.96000
Wed Aug  2 04:15:30 2023 Epoch 43, lr: 0.0000639, val loss: 81.05685, acc: 72.65000
Wed Aug  2 04:38:07 2023 Epoch 44, lr: 0.0000624, val loss: 82.23869, acc: 72.57000
Wed Aug  2 05:00:41 2023 Epoch 45, lr: 0.0000609, val loss: 82.01205, acc: 72.14000
Wed Aug  2 05:23:16 2023 Epoch 46, lr: 0.0000594, val loss: 80.67353, acc: 72.87000
Wed Aug  2 05:45:50 2023 Epoch 47, lr: 0.0000578, val loss: 81.28636, acc: 72.40000
Wed Aug  2 06:08:24 2023 Epoch 48, lr: 0.0000563, val loss: 80.54264, acc: 72.44000
Wed Aug  2 06:30:58 2023 Epoch 49, lr: 0.0000547, val loss: 79.63585, acc: 72.92000
Wed Aug  2 06:53:33 2023 Epoch 50, lr: 0.0000531, val loss: 81.76560, acc: 72.63000
Wed Aug  2 07:16:07 2023 Epoch 51, lr: 0.0000516, val loss: 80.21592, acc: 73.16000
Wed Aug  2 07:38:42 2023 Epoch 52, lr: 0.0000500, val loss: 80.65037, acc: 72.89000
Wed Aug  2 08:01:16 2023 Epoch 53, lr: 0.0000484, val loss: 79.41807, acc: 73.39000
Wed Aug  2 08:23:50 2023 Epoch 54, lr: 0.0000469, val loss: 81.27424, acc: 72.73000
Wed Aug  2 08:46:24 2023 Epoch 55, lr: 0.0000453, val loss: 79.41353, acc: 73.44000
Wed Aug  2 09:08:57 2023 Epoch 56, lr: 0.0000437, val loss: 80.00451, acc: 72.83000
Wed Aug  2 09:31:31 2023 Epoch 57, lr: 0.0000422, val loss: 80.25041, acc: 72.65000
Wed Aug  2 09:54:06 2023 Epoch 58, lr: 0.0000406, val loss: 79.66241, acc: 73.02000
Wed Aug  2 10:16:39 2023 Epoch 59, lr: 0.0000391, val loss: 79.31868, acc: 73.43000
Wed Aug  2 10:39:12 2023 Epoch 60, lr: 0.0000376, val loss: 80.04582, acc: 73.63000
Wed Aug  2 11:01:44 2023 Epoch 61, lr: 0.0000361, val loss: 80.57804, acc: 73.25000
Wed Aug  2 11:24:17 2023 Epoch 62, lr: 0.0000345, val loss: 81.64596, acc: 73.26000
Wed Aug  2 11:46:49 2023 Epoch 63, lr: 0.0000331, val loss: 80.68906, acc: 73.09000
Wed Aug  2 12:09:21 2023 Epoch 64, lr: 0.0000316, val loss: 80.99475, acc: 73.00000
Wed Aug  2 12:31:53 2023 Epoch 65, lr: 0.0000301, val loss: 78.95672, acc: 73.53000
Wed Aug  2 12:54:26 2023 Epoch 66, lr: 0.0000287, val loss: 79.29793, acc: 73.40000
Wed Aug  2 13:16:58 2023 Epoch 67, lr: 0.0000273, val loss: 80.53873, acc: 73.19000
Wed Aug  2 13:39:30 2023 Epoch 68, lr: 0.0000259, val loss: 80.55745, acc: 73.00000
Wed Aug  2 14:02:03 2023 Epoch 69, lr: 0.0000245, val loss: 79.02662, acc: 73.58000
Wed Aug  2 14:24:38 2023 Epoch 70, lr: 0.0000232, val loss: 80.93597, acc: 72.68000
Wed Aug  2 14:47:15 2023 Epoch 71, lr: 0.0000219, val loss: 80.84510, acc: 73.01000
Wed Aug  2 15:09:53 2023 Epoch 72, lr: 0.0000206, val loss: 79.01877, acc: 73.71000
Wed Aug  2 15:32:29 2023 Epoch 73, lr: 0.0000194, val loss: 79.93098, acc: 73.65000
Wed Aug  2 15:55:05 2023 Epoch 74, lr: 0.0000181, val loss: 79.35016, acc: 73.82000
Wed Aug  2 16:17:42 2023 Epoch 75, lr: 0.0000169, val loss: 78.44600, acc: 74.12000
Wed Aug  2 16:40:19 2023 Epoch 76, lr: 0.0000158, val loss: 78.65866, acc: 74.16000
Wed Aug  2 17:02:55 2023 Epoch 77, lr: 0.0000146, val loss: 78.71107, acc: 73.81000
Wed Aug  2 17:25:31 2023 Epoch 78, lr: 0.0000136, val loss: 79.39315, acc: 73.93000
Wed Aug  2 17:48:07 2023 Epoch 79, lr: 0.0000125, val loss: 78.71954, acc: 74.49000
Wed Aug  2 18:10:42 2023 Epoch 80, lr: 0.0000115, val loss: 77.73163, acc: 74.34000
Wed Aug  2 18:33:14 2023 Epoch 81, lr: 0.0000105, val loss: 79.03746, acc: 73.76000
Wed Aug  2 18:55:46 2023 Epoch 82, lr: 0.0000095, val loss: 79.61996, acc: 73.90000
Wed Aug  2 19:18:18 2023 Epoch 83, lr: 0.0000086, val loss: 79.52094, acc: 73.62000
Wed Aug  2 19:40:49 2023 Epoch 84, lr: 0.0000078, val loss: 77.55240, acc: 74.34000
Wed Aug  2 20:03:20 2023 Epoch 85, lr: 0.0000070, val loss: 79.52956, acc: 73.66000
Wed Aug  2 20:25:52 2023 Epoch 86, lr: 0.0000062, val loss: 77.96210, acc: 74.47000
Wed Aug  2 20:48:23 2023 Epoch 87, lr: 0.0000054, val loss: 79.62175, acc: 73.37000
Wed Aug  2 21:10:55 2023 Epoch 88, lr: 0.0000048, val loss: 79.08888, acc: 73.91000
Wed Aug  2 21:33:26 2023 Epoch 89, lr: 0.0000041, val loss: 79.82364, acc: 73.88000
Wed Aug  2 21:55:57 2023 Epoch 90, lr: 0.0000035, val loss: 77.97037, acc: 74.14000
Wed Aug  2 22:18:29 2023 Epoch 91, lr: 0.0000030, val loss: 79.65096, acc: 73.74000
Wed Aug  2 22:41:00 2023 Epoch 92, lr: 0.0000024, val loss: 78.61261, acc: 73.78000
Wed Aug  2 23:03:32 2023 Epoch 93, lr: 0.0000020, val loss: 80.45904, acc: 73.26000
Wed Aug  2 23:26:04 2023 Epoch 94, lr: 0.0000016, val loss: 78.84793, acc: 74.03000
Wed Aug  2 23:48:36 2023 Epoch 95, lr: 0.0000012, val loss: 78.15233, acc: 74.06000
Thu Aug  3 00:11:07 2023 Epoch 96, lr: 0.0000009, val loss: 79.29694, acc: 74.03000
Thu Aug  3 00:33:39 2023 Epoch 97, lr: 0.0000006, val loss: 79.22135, acc: 73.74000
Thu Aug  3 00:56:11 2023 Epoch 98, lr: 0.0000004, val loss: 78.40458, acc: 74.06000
Thu Aug  3 01:18:43 2023 Epoch 99, lr: 0.0000002, val loss: 79.79655, acc: 73.86000
